"Username","CIF"
"@wesleymueller","8014947509"
"sanchezpamela28","7714330689"
"williamsdustin90","6385159701"
"brewermartha89","4129042803"
"jonathanrodriguez97","6682464621"
"@tamarashelton","0499526064"
"@xbrewer","4495027241"
"@sue60","7687667019"
"grantrobert.82","7790517280"
"jeremy73_f","1110909832"
"manuel7593","9930449036"
"@bob12","3366864385"
"patriciabrown99","5978529756"
"wprice_m1ff","4488641410"
"@andresmith","8239700955"
"rlopez.qnorris","4337546403"
"wsmith.99","0048382749"
"roseramirez.","3681405497"
"ojones.wendyhebert","9971551280"
"@mlamb","4348557779"
"scottharper_4t","1271588317"
"davissarah54","0824176907"
"rachelsimmons_ysnd","7096279223"
"owebb43","7773114729"
"qmeyer.41","6345391774"
"campbellmiguel_deb","8325845471"
"tammy0338","3909234804"
"@meghan22","8115495981"
"@gonzaleztrevor","5449562336"
"jortiz_2xcq5","8492083839"
"martin90_igo","1268747688"
"pettytyler.","1421249117"
"clayton58.","9639127979"
"karenrussell_fcw","3355089068"
"autumn45_ejq","6052080778"
"brandywilson_k","4476751233"
"davisnicolas.qdecker","0507636089"
"daniel58.ishaw","8283569041"
"garciaheather58","1481667440"
"lauraweber_k","2646772058"
"smithbailey86","0806350110"
"nicholas43_55mw","8592637849"
"timothy0872","9054733028"
"whitney66.lewisdana","1707415642"
"@laura16","2515934127"
"blacksara80","1848765450"
"samanthafigueroa.willisveronica","2222520660"
"@brittany21","0242609052"
"cynthiaholloway.ereynolds","2596848111"
"@andrewsedgar","1402281697"
"ghebert_chh0","6634555687"
"nmcdowell66","8539453660"
"dmurphy.charles58","7695374333"
"davilatom_rab1i","0076452477"
"vdougherty_k38s","9241539640"
"phammond.xjohnson","9273553875"
"@rachelpugh","5149832723"
"robert14.","4960521309"
"butlerjames49","3569013178"
"lsilva72","7126671328"
"benjaminwaller.michael74","3108410748"
"@cjohnson","5590599501"
"kevinanderson.15","9502086467"
"fcunningham.perrytroy","0089600450"
"@lbeard","6515314408"
"@lawrencehughes","8667438453"
"laurenpark98","2871927926"
"@brittany19","3789771285"
"@carlosowens","7635075482"
"tony09_ipr6h","2496223779"
"evansdavid64","5925303069"
"william13_b","2615688157"
"bowerschristopher21","9141385355"
"allisonrobert.","7146623811"
"jonathan61.","6997499850"
"greyes75","3861982225"
"jennifer98.","6389351527"
"drogers.56","8735181481"
"linda83_jea9","8573106290"
"derek50_gyz","7966295507"
"hooperjoshua61","4763420378"
"tammylynn45","2061368985"
"sarah18.34","2817194065"
"jennifer6279","9666701365"
"hsingh.55","4986759650"
"michael4136","6198392238"
"@ghorton","9135994288"
"@todd69","0615319148"
"erhodes88","4397456854"
"jmatthews_9had","3149824420"
"uschwartz21","3504427141"
"briankramer47","8474604333"
"dmitchell72","8251662408"
"@james77","7967755085"
"julie84_ch4fj","6977153145"
"@martinezjacqueline","5115331909"
"robert43_j4","3531771910"
"lawrencebrian.","1975687707"
"zwalker67","3774358699"
"larsenemily15","8896654205"
"william2660","1141424085"
"chaneyrobin31","0723406201"
"brandon2684","9905842861"
"zmurray_h","2980103574"
"ghill_kwz","7416598674"
"tjackson.","2911731641"
"howardjared_s","3015406914"
"@whitesamantha","3381129802"
"gabriella2391","5398900643"
"margaretunderwood_cqci","9166509276"
"thomaskatherine48","1753997229"
"@harristina","4609166247"
"tammieklein33","4966746829"
"caitlynbaldwin99","4581907737"
"jeffersonmichael.michellethornton","2017179298"
"@annettejacobson","3504022434"
"guzmanshannon18","6388637407"
"mtorres95","5766854523"
"vsimmons_52ec9","9695792582"
"nholt97","0738915508"
"ymay_p2592","9906621662"
"alex26.","2464390287"
"xallen76","2216774221"
"swilliams.55","2770981575"
"linda98.nicholas17","8568377835"
"joe01.79","0216041975"
"jeffrey75.wedwards","1932945080"
"colewilliam84","3314399553"
"markluna.michael06","2011044633"
"lisa57_y5yh7","1436311281"
"bishopearl_v","9380051351"
"zjones_je","4299005593"
"robert99_7seza","1578572895"
"leslie01_6w0s","2340159437"
"jonathan6183","6767397445"
"gregoryrodriguez.tara04","8145256076"
"@qatkinson","7746654590"
"samuelvilla.diana79","9786778039"
"@hannah47","5889879050"
"kimberly91.25","5953532193"
"nathanduncan.marco23","1712088817"
"@melissa59","4792637695"
"deannacarter.","9582130485"
"linda9687","6664733463"
"amandajames_kk5","3672682268"
"@emaynard","3805623509"
"peterwilliams_qud","5912006799"
"estradanathan67","4358672087"
"@alexandriabrown","9440214138"
"hdavid_c","5826677985"
"edwardswilliam_7xeqx","8697755016"
"michael4978","4277961978"
"karinagonzalez78","4073093160"
"stephanie5492","5998734338"
"@kbridges","4621508536"
"ashleychristian_kqd2v","4899489009"
"robin5464","3059886166"
"bmcguire82","4821192455"
"andreawoodward_8eu","8276087016"
"dgriffin.24","6656062044"
"vescobar68","3144948981"
"choiamanda71","1269157290"
"@iwilcox","3322002218"
"fritzdavid.96","6057828882"
"emckee64","4396063871"
"daniel69.30","7853951355"
"brandon04_o9y","0298544329"
"@jonathan97","3815243920"
"@oharper","9936251856"
"sherry7922","0931841450"
"@robinsonadrienne","7349066718"
"john95_hfq","4502124742"
"coxtina.iflores","4315034943"
"michaelzimmerman62","6577273231"
"brownjustin_wk","5781910547"
"@christygaines","1399297223"
"doylekathy_d2ye","7177927282"
"kyleharper_oqfqa","5326689512"
"@joneserin","5809106447"
"michael15.","9481693592"
"royroberts45","9586280716"
"eatonjason29","8226752029"
"@matthew85","8986368794"
"ecaldwell.42","5161769964"
"pstewart_14w","2212627195"
"@brandon26","6910115649"
"@troyhall","4721220026"
"floresrichard.zweaver","0970287495"
"emily68.staceyrodriguez","1787007291"
"@allenwilliam","6189295557"
"joseph0983","3162687130"
"@linda03","6752091864"
"timothy27.","4382875033"
"@heatherthompson","9406993737"
"zsmith_nod","5350418909"
"mvalencia.joseph23","3948474131"
"willie4290","4755350781"
"sholmes.70","6755909430"
"barnettthomas77","6301296617"
"@browningteresa","2853330679"
"@umayo","9204123632"
"usandoval60","0624648108"
"shernandez.fgalvan","2316311154"
"jeromebennett.","7128170392"
"jefferynguyen.","1281220068"
"robertlindsey.adrian16","0558194395"
"@wwest","1354837368"
"margaretmiller.baileyrobert","8984870227"
"jasoncummings.22","1388383116"
"combsjeremy_jb","6742597236"
"christopher80.","9828432088"
"@xtownsend","6930219337"
"fritzann_mih","1037617120"
"@john86","6058465261"
"calvin0730","7405622097"
"mccoywilliam.cjackson","9002042450"
"@vhowe","9911781808"
"orozcokyle_7rhi","9983394462"
"gschmitt31","7562266471"
"@andrewschristina","0765201661"
"myersjessica_5","7879255111"
"douglas14_t","3155933807"
"grant33_dvu","4141752095"
"tturner.","2913660343"
"@richard33","8526243384"
"ellisemily.","4281648403"
"@sknox","1636204635"
"@parrishalex","6324113606"
"gabriel5427","6509861237"
"amythompson_zar","2563645513"
"@clarkedana","4447456047"
"hickswarren_t","1195984735"
"stefaniejackson97","6284582896"
"april61.","9539237920"
"monicacase57","2453138786"
"nguyenjohn.58","9867089486"
"@rosskevin","6252528948"
"michaeltran.","3487263758"
"umyers.25","4769298956"
"uflores21","2088406992"
"bkhan.moorekathleen","2074591239"
"mharrison86","2567757120"
"efitzpatrick_vb08e","0531563221"
"pturner82","7501617116"
"timothygutierrez84","2786031738"
"woodmaria.gcruz","1380809991"
"gillpaula_agtuz","3894812700"
"yangtimothy.danielleward","9171207424"
"hannahreyes67","6771934377"
"@hmerritt","0907470600"
"diane37_w2r","2426009566"
"@kim88","3122062869"
"feliciamcdonald_vwgda","4574259997"
"@barbararyan","8694867535"
"katieestrada_dh","5706664622"
"robin5079","4274349710"
"ryan76_4","8545163181"
"davispamela30","3436268138"
"tracey2340","9910716094"
"ybowman.jhunt","6531599971"
"@jacquelineadams","5108460174"
"pacemichelle27","8054399285"
"omccall.72","0869642613"
"moyertina_77","9251732124"
"duffyperry58","3525083724"
"@susan51","3068949680"
"@gburke","5788651909"
"clarencebowman33","1025216039"
"conradapril88","8611372416"
"@uirwin","3319861827"
"@collinsashley","4165531141"
"dgraham_z5cp","8266777457"
"jenkinscharles.thomasgail","6193619598"
"@ebryan","2151241869"
"ybrown.63","0178858821"
"cheryllee_5n","3643126281"
"@taylormccullough","1427901366"
"melissagilbert_o99","9431719929"
"michaelconley_l","3012718435"
"sandersjennifer_qrm","9884054762"
"stephaniewhitaker_i4o","1736472776"
"tcox_hk","7249135913"
"@chapmanbrittany","2794382424"
"antoniomendoza.abigail77","6920821888"
"ybennett_j4","3049887343"
"arellanobrad36","9412487144"
"zburns_jsmw","3322619435"
"eric4334","0792525952"
"kevinrobertson_1qr01","8435587131"
"andreaweiss88","9190571354"
"layala.","0772635953"
"nicholas77.","1048182924"
"anthony12_zx","4449952234"
"mary08.cory08","1287590529"
"jonathanmarshall_p","5740366326"
"@bakerkevin","8846396171"
"cwilliams.","1488462078"
"@kenneth26","0381106290"
"@taylorrebekah","4360498388"
"adammartin.morriscatherine","1347411969"
"ystephenson67","8178588649"
"jperkins.","8311198424"
"johnsondana_uazrg","8578411681"
"hendrixshari17","5229888348"
"justin64.95","7336142594"
"lorrainealvarez.","6019413306"
"smallrobert.ronald79","5791525605"
"@donaldwarren","7691757885"
"cardenasbrandon_ickz4","8850824661"
"rodrigueznicole_19j","5398929950"
"ztodd.","1614362679"
"randylewis_01","8954670802"
"@shaunknox","5830402898"
"@tfriedman","5366105075"
"wheelerkristin.25","9058123704"
"jonathan96.43","5094104138"
"tgeorge.bentonsavannah","4526765924"
"@drichardson","5783856113"
"estradajennifer.mcmillanrachel","2619083552"
"@dsmith","2428987364"
"@todd39","4766613919"
"@williamatkinson","6080066615"
"anthonymeza_t2t3c","4764375968"
"woodskatie.88","8378681417"
"zstone22","9793123137"
"jmartin_2m","8481082010"
"zwilliams_fbe","0355615549"
"gonzalezmargaret29","2572838342"
"@thompsonemily","6991628733"
"@amy43","9394095985"
"@terryholland","9211741912"
"jamessabrina.","7113076886"
"connie36_n09","4437429516"
"kaylafitzgerald22","3669837112"
"reyesmichael_xsb7","3332899562"
"jamesjohnson_uiac5","1930311097"
"@paulhawkins","2050643576"
"justin6446","1626546038"
"dlawson.osullivan","3365438544"
"zmaynard.rebekahsimon","0594272741"
"jameswalker70","1339889422"
"parksjulia_z","9554722535"
"esparzascott_qq","1972495846"
"nataliesmith.56","3718786188"
"@michael18","6671209520"
"leslie66_5i","5120447046"
"williamsamber94","9641450921"
"linda77.brittanymoore","7301544430"
"@jconrad","6719548324"
"paul6433","3151470117"
"jamesryan_2m","9085754422"
"ruth72.","3578152071"
"brandonbowers.91","3940562686"
"@irios","0239429300"
"zarias.ataylor","2510281656"
"garzalevi_x","5382448438"
"kathleen4448","5687956597"
"twilson.","3916564065"
"michaellittle_dpgo","8239969428"
"anthony5431","1689179500"
"ashleychoi_5k1r2","5951272433"
"gonzalesrichard.","0352926010"
"karen1896","6881873835"
"@richardknight","2998151458"
"tlewis.","0368101300"
"@danielrowe","8057093232"
"nicole4953","5410994441"
"rarmstrong90","2490841105"
"ureed66","8936946378"
"bakerlisa_9l","9745830308"
"rnash_st4","6766040213"
"cgarcia.","2849480835"
"@derek62","3187187814"
"cwilliams.holmestyler","9959959290"
"crystal27_pjv4j","0795877244"
"kathleen1780","8898977401"
"michaelbass.douglasrenee","1405960499"
"michelle43_d984q","9193251770"
"anngiles.jamesryan","4727224282"
"catherinesoto_0t02u","2053665758"
"emilybaker.22","7757837091"
"tracysalazar.","7732511107"
"stephanie36_7","2719280106"
"larsonbradley_yd","6881679377"
"kimberly48.33","1708855496"
"joshuawatkins.whitedarryl","6325552272"
"mariamarshall24","1593224411"
"zgutierrez.","7238397278"
"rcontreras.charlesvaughan","8585808529"
"cday.66","3046677560"
"teresahill_c","7600463655"
"rodrigueztodd_b4n2","3097103983"
"dustin57_3bkyf","3912482753"
"darryl58_gmipl","7948755395"
"ilindsey.92","2008785956"
"reedbrian_b3","8823122596"
"susansims.mcfarlandstephanie","1875983697"
"meganlamb_rzwg","1670268254"
"@hnunez","3834050268"
"williamspaul70","9787994995"
"kleindavid40","7791680409"
"gregory46.","4287014204"
"reedronnie.farrellnathaniel","3930177472"
"katelyn89_0t9i","2070901729"
"farrellsarah55","9173080207"
"ashleystrickland.aaron19","0786749978"
"@kathleenwilliams","3561507245"
"kaitlyn57_jcyk","8270697663"
"burnsalicia_g3z","8045675628"
"@linda38","0514101049"
"ocowan.johnmoss","5914316610"
"amandabecker_xlx","5758562802"
"ramirezbrian57","2609237560"
"barnettlauren48","7944236218"
"@andrew79","8744905912"
"@kcarpenter","2715468620"
"tinawolf15","3107742292"
"@campbellpatricia","2000258136"
"@ncombs","8948162258"
"staceyreed_307","3542619157"
"uwoods_66c","3336783602"
"bondoscar50","2588038541"
"jeffreybooth.","2173967677"
"@adam94","8228895434"
"zbrown56","6597437518"
"@ashleyjohnson","7212044527"
"nathanielmarshall.70","5587137539"
"vdavis82","8943289557"
"juankelly54","2018012837"
"@kathleenmartinez","5373485346"
"timothy7644","7975202525"
"qlee.","4180323030"
"@seandavis","5066714374"
"kenneth8897","0141353880"
"@gibsontina","8622933590"
"joseph28.73","0976070624"
"zlynn59","0449632062"
"hmoore.smithshannon","8051652995"
"@leslie14","1978837143"
"zacharypatel.michellesmith","6605388177"
"hudsonnorma_1p0sz","6006158343"
"sgraham99","4218696492"
"jmartinez60","5071953512"
"@xhess","6953438824"
"sbrown61","7598297165"
"@melissaespinoza","5008316404"
"adrienne19_irvbu","1460149204"
"ocampbell36","2688254782"
"mperez_8lsiu","0780391483"
"john85.","2834592442"
"hodgesstacy.","0578419012"
"benjaminreynolds.40","2841312977"
"nguyenjohn64","6190684035"
"ferrellkyle_8nf4h","5171381108"
"brittney1249","7888411127"
"emorris.larsonmarilyn","3301983559"
"ashleyferguson55","1432431760"
"jose35_x","0089840649"
"kenneth38_wqsbj","2503878926"
"@bradleyfoster","1986130721"
"chad50.","5781631696"
"@michaelhunt","2369933965"
"@thompsonrobert","2527161496"
"kimberlyhoffman.rodriguezvanessa","1703961688"
"donaldkidd.52","4607923359"
"jameswatts99","1898237532"
"@woodkarina","7367927001"
"brent26_7ec9f","0845895861"
"heather55_ank","4091212903"
"@evelynpowell","0022427581"
"caitlinvelasquez_61","3749822090"
"rmarks48","8922344016"
"juanmiller_tre","8843555179"
"averyralph.34","1530331230"
"amy1871","9977417064"
"hubbardkaren36","9045385230"
"christopherchang.69","4508134414"
"@meyersamy","5401901857"
"@sgood","0993747385"
"christopherwells88","3259705518"
"jennifer02_9dsl9","6795723209"
"orozcodanielle_zffo","7471211782"
"kimberly51.erica00","2202924179"
"ojones96","0836320121"
"@paynenicole","7693087365"
"rosemendoza65","2253521260"
"@james41","7154312268"
"veronica42.49","3344540393"
"stephanieclayton_w9cus","0373221599"
"michaelriley89","5361192279"
"gduarte34","9352313608"
"colemanlinda_4m","7814973326"
"byork.78","4299783708"
"yvonne52_xdyr","3025490540"
"shannonlynn.","5689791919"
"wendywong.","8611359806"
"jonathanclements_xk4","2803122055"
"@glennbass","1809589289"
"keymichaela_m","1139412064"
"wschaefer_iw","6386334432"
"marcusbates47","8187901447"
"bbrown93","7932649842"
"@tsimon","0874075682"
"hartnicole.26","1624737388"
"xdavis_1yw","7772674019"
"qmckinney.","0324664357"
"timothyjacobson10","9886789798"
"@julie15","4355832745"
"xrowland_vfg0","5199974734"
"gonzalezjames.92","2838709374"
"moraleselizabeth67","3224718774"
"codyweber_73xr0","4926425835"
"@ohogan","6393750476"
"jason77_kn820","5526226854"
"marymoss.","6538537547"
"@michael40","0027553278"
"erica9114","3886766566"
"joseph62_o4","6672423685"
"kevinlee.angelamitchell","5353124475"
"melissa47_6yfmt","9322045381"
"michellemartinez_v1x","0973967983"
"walkeramanda.ldavis","3062073088"
"samuelmcdowell.nclark","4584259099"
"tiffany16_sddx","9279361592"
"nashmelissa_b1tw9","2039907900"
"alexanderfrances_8pzh9","6814112894"
"xwells_j6m","2069675915"
"@carolynleon","5473491440"
"hannahmiller.","9843254771"
"shelley90_qhfuz","0482042410"
"gloverholly19","9428982793"
"jamie4539","4674211979"
"theresareyes_pqf","1263274116"
"@watsonstephen","0304628844"
"jennifer89_fqzi","2290100855"
"changmatthew_dp6","1661040423"
"bestabigail_qs","2732337904"
"bnovak26","3474492712"
"@moyerjamie","0902387807"
"ryansimmons35","4962181997"
"hannacarla_f2","7451067647"
"@sharpnoah","6628670990"
"thancock33","9883896701"
"ulopez_79dej","7686791074"
"juliajohnson.","4241918325"
"robert0668","6677755375"
"@zrodriguez","6835643184"
"@thompsonrachael","1506997796"
"vmartin_hdem","3724009608"
"lewismichael_8","6700689926"
"smoore.14","3723959640"
"cindy9515","0054442944"
"@hernandezmichelle","4626160942"
"lisa37_50","2966602879"
"@barneslisa","7211624795"
"@riddlerichard","4987947997"
"@larrygraham","3685266800"
"@ndixon","2036392001"
"aaron03_a8m","8894056023"
"fmarsh_p8t","1688010374"
"rachel1671","3262898914"
"gamblecasey31","5567406710"
"robert01_yp9h","2785471605"
"david10.97","7137931232"
"castillojessica89","4385002898"
"graycraig_n","1240398443"
"iflores60","9833488008"
"@amy51","9035723129"
"michellecruz.johnmccall","5981048484"
"@jamespetty","0782288135"
